date,open,high,low,close,volume
2017-09-21,247.73,247.33,249.36,246.27,376490
2017-09-20,247.49,250.82,250.82,246.27,612610
2017-09-19,250.82,251.06,253.5,250.58,472550
2017-09-18,250.9,254.96,255.78,250.25,592410
2017-09-17,255.13,257.56,257.56,251.96,695590
2017-09-14,256.1,249.36,259.84,249.36,1250000
2017-09-13,249.52,244.97,250.82,244.24,1010000
2017-09-12,245.38,245.54,248.22,244.64,714790
2017-09-11,245.38,242.69,249.36,242.69,1290000
2017-09-10,242.69,237.25,244.4,237.09,1460000
2017-09-07,236.6,233.68,237.17,233.43,1500000
2017-09-06,233.51,234.81,235.63,232.62,295370
2017-09-05,234.81,235.46,237.17,233.19,491090
2017-09-04,235.46,233.19,235.63,232.62,488950
2017-08-31,232.46,230.75,233.03,230.75,558110
2017-08-30,230.75,230.26,230.91,229.61,167570
2017-08-29,228.96,228.48,229.13,228.23,227220
2017-08-28,228.8,229.86,229.86,228.56,487990
2017-08-27,229.45,228.72,230.18,227.74,218110
2017-08-24,228.39,228.31,229.13,227.58,150280
2017-08-23,228.72,228.31,229.04,227.18,204160
2017-08-22,227.26,227.91,228.31,226.69,283310
2017-08-21,227.74,227.34,228.48,226.28,253340
2017-08-20,227.34,227.74,229.04,227.18,303660
2017-08-17,227.74,228.72,228.72,227.58,428130
2017-08-16,229.04,229.94,229.94,228.39,213900
2017-08-13,229.78,230.75,230.75,229.21,210840
2017-08-10,230.02,230.1,230.67,229.13,196580
2017-08-09,229.78,230.83,230.83,228.72,325300
2017-08-08,228.88,228.72,229.13,228.72,317800
2017-08-07,228.8,229.61,229.94,228.56,688560
2017-08-06,229.78,228.96,230.83,228.72,182940
2017-08-03,229.04,229.69,229.94,228.96,732150
2017-08-02,229.69,229.94,230.18,229.29,291580
2017-08-01,230.1,229.53,230.18,229.53,200790
2017-07-31,229.78,232.13,232.13,229.21,626000
2017-07-30,230.67,229.94,231.56,229.13,174830
2017-07-27,229.61,229.21,230.18,229.21,246340
2017-07-26,229.13,229.13,229.86,228.96,392990
2017-07-25,229.29,229.69,231.24,228.8,453540
2017-07-24,229.69,230.43,230.43,229.29,1010000
2017-07-23,230.34,230.59,232.13,230.02,191320
2017-07-20,230.59,232.13,232.21,230.02,168510
2017-07-19,230.26,232.21,232.21,229.37,350790
2017-07-18,231.81,231.97,233.11,231.56,129010
2017-07-17,231.32,232.13,233.84,230.75,466920
2017-07-16,231.81,232.94,234.33,231.4,481650
2017-07-13,232.94,233.76,235.54,232.38,510160
2017-07-12,233.84,234,234.41,233.51,271190
2017-07-11,234,233.68,234.81,232.78,425070
2017-07-10,232.94,233.35,235.22,232.46,646450
2017-07-09,233.68,233.51,234,232.38,166690
2017-07-06,232.7,233.51,234,232.38,560320
2017-07-05,233.19,234.08,235.54,232.78,443760
2017-07-04,233.84,235.63,235.63,233.51,212090
2017-07-03,234.98,233.92,236.28,233.19,381710
2017-07-02,232.94,236.11,236.19,232.38,277100
2017-06-29,235.71,235.63,237.01,234,937560
2017-06-28,235.71,236.44,236.44,234.81,347030
2017-06-22,235.38,235.14,235.63,234.81,658890
2017-06-21,234.65,233.68,234.89,233.43,421330
2017-06-20,233.19,231.97,233.68,231.73,267020
2017-06-19,231.73,231.56,231.97,231.4,308740
2017-06-18,231.64,231.56,232.21,231.32,238390
2017-06-15,231.56,231.16,231.81,230.83,321760
2017-06-14,231.08,231.24,231.56,230.67,337980
2017-06-13,231.24,231.56,231.73,230.59,292680
2017-06-12,231.32,231.16,231.56,230.67,381420
2017-06-11,231.4,232.78,232.78,230.51,564770
2017-06-08,231.64,232.38,232.38,231.24,344100
2017-06-07,232.38,232.54,232.7,231.48,229100
2017-06-06,232.46,232.38,232.7,231.97,470120
2017-06-05,232.7,231.24,232.78,230.83,581940
2017-06-04,231.73,234,234,230.02,220360
2017-06-01,230.83,228.31,234,228.31,319280
2017-05-31,229.13,227.99,229.45,227.91,365000
2017-05-30,228.23,228.31,228.72,227.91,250610
2017-05-29,228.23,227.83,228.56,227.74,421590
2017-05-28,228.23,229.94,230.26,227.74,194380
2017-05-25,229.69,229.61,230.51,229.45,318350
2017-05-24,229.69,230.67,230.75,229.13,171130
2017-05-23,229.86,230.18,230.34,229.53,291640
2017-05-22,230.18,229.94,230.51,229.61,175360
2017-05-21,229.94,231.24,231.24,229.61,130360
2017-05-18,231.08,229.53,231.56,229.53,197140
2017-05-17,229.86,229.53,230.67,229.29,193230
2017-05-16,229.61,229.94,230.59,229.13,216590
2017-05-15,230.02,231.24,231.56,229.61,222520
2017-05-14,231.24,230.59,231.97,230.59,182410
2017-05-11,230.91,230.83,231.24,230.43,186350
2017-05-09,231.08,231.16,231.56,230.59,213200
2017-05-08,231.16,230.83,231.73,230.83,187910
2017-05-07,231.73,232.38,233.35,231.48,153940
2017-05-04,232.13,233.43,234.33,230.91,151000
2017-05-03,234.08,233.19,234.41,232.38,282520
2017-05-02,234.33,231.56,234.57,230.99,678600
2017-04-30,230.51,230.75,230.75,228.64,85140
2017-04-27,231.4,227.5,231.73,227.5,463970
2017-04-26,227.74,227.26,228.72,226.69,418760
2017-04-25,227.34,227.5,229.53,226.53,297220
2017-04-24,227.01,227.18,228.07,226.04,271460
2017-04-23,227.74,228.31,228.31,226.77,316090
2017-04-20,227.83,228.15,228.23,226.85,306660
2017-04-19,227.26,228.72,228.72,226.12,278370
2017-04-18,227.42,227.5,228.48,225.96,443690
2017-04-17,228.39,227.5,228.88,225.88,507780
2017-04-16,227.83,229.29,229.94,227.5,317680
2017-04-13,229.78,231.73,232.21,229.29,358540
2017-04-12,231.97,233.19,233.27,231.64,179120
2017-04-11,232.62,230.83,233.35,230.83,175970
2017-04-10,233.19,232.62,233.92,231.08,277440
2017-04-09,233.35,232.7,233.59,231.81,344520
2017-04-06,233.11,234,234.33,231.56,481920
2017-04-05,232.13,235.63,235.63,229.53,929840
2017-04-04,235.95,235.63,237.66,234.98,1030000
2017-04-03,235.46,228.31,235.63,228.15,1400000
2017-04-02,227.74,225.88,228.15,225.31,844140
2017-03-30,225.79,221.65,226.77,221.65,919570
2017-03-29,221.81,221,222.22,221,578470
2017-03-28,221,220.03,221.16,220.03,332970
2017-03-27,220.35,221,221.49,219.94,285070
2017-03-23,220.76,220.19,221,219.38,315460
2017-03-22,220.03,220.19,220.35,219.38,291620
2017-03-21,220.19,220.03,220.59,219.38,460410
2017-03-20,220.11,221,221,219.38,240990
2017-03-19,220.76,220.19,221.16,219.86,142280
2017-03-16,220.84,222.79,222.79,218.97,563330
2017-03-15,222.38,222.63,222.63,221.98,273560
2017-03-14,222.3,222.63,222.63,221.49,368040
2017-03-13,221.73,221.16,222.63,220.27,401030
2017-03-12,221.16,221.89,222.95,219.78,253640
2017-03-09,221.81,221.81,223.03,221.57,414700
2017-03-08,221.81,220.19,222.79,219.7,507950
2017-03-07,220.11,219.78,221.73,219.21,724160
2017-03-06,219.94,219.46,220.11,218.56,812720
2017-03-05,219.46,218.73,219.62,218.56,319140
2017-03-02,219.46,218.64,220.19,218.64,381570
2017-03-01,219.05,218.08,219.46,218.08,340730
2017-02-28,217.91,218.64,218.97,217.75,314510
2017-02-27,218.48,218.97,218.97,217.75,285350
2017-02-26,219.13,218.56,219.38,218.56,598540
2017-02-23,218.97,218.97,219.46,218.32,429860
2017-02-22,219.05,218.64,219.29,218.64,504810
2017-02-20,218.64,218.32,218.97,218.32,332410
2017-02-19,218.32,219.38,219.38,217.83,400640
2017-02-16,219.05,217.51,219.38,217.43,349950
2017-02-15,217.75,219.29,219.29,216.37,357900
2017-02-14,218.24,218.4,219.38,217.1,384440
2017-02-13,217.02,214.5,220.19,213.44,647260
2017-02-12,214.42,213.28,214.58,213.28,315820
2017-02-09,213.28,212.06,213.44,212.06,503860
2017-02-08,211.98,211.33,212.79,211.33,384680
2017-02-07,211.17,211.66,212.06,210.93,318130
2017-02-06,212.06,212.06,212.79,211.49,421720
2017-02-05,212.23,211.25,212.88,210.44,467200
2017-02-02,211.25,212.71,212.71,210.76,420450
2017-02-01,211.9,214.5,214.5,209.95,359950
2017-01-31,211.17,211.25,212.31,209.63,608630
2017-01-30,209.87,211.66,212.06,209.38,1060000
2017-01-29,211.09,211.9,213.69,210.76,852760
2017-01-26,212.14,212.88,213.69,211.66,764060
2017-01-25,212.23,212.88,214.42,210.84,840610
2017-01-24,213.04,211.41,214.74,211.41,1040000
2017-01-23,211.66,211.41,212.88,211.25,730530
2017-01-22,211.82,211.49,212.47,210.44,380070
2017-01-19,212.14,211.17,212.88,209.95,590580
2017-01-18,210.6,211.49,211.58,209.95,919110
2017-01-17,211.01,209.71,212.88,209.71,677330
2017-01-16,210.76,211.25,211.98,210.52,630800
2017-01-15,211.9,212.79,212.96,211.25,532280
2017-01-12,211.82,212.06,214.5,211.25,395360
2017-01-11,213.2,210.44,213.77,208.98,490030
2017-01-10,210.44,207.19,211.25,206.38,875560
2017-01-09,206.21,205.73,207.19,205.56,733610
2017-01-08,205.56,205.89,206.7,204.83,542380
2017-01-05,205.56,205.56,206.38,204.83,484840
2017-01-04,206.13,203.86,206.62,203.13,632620
2017-01-03,203.86,203.13,204.34,202.15,672320
2017-01-02,202.64,201.91,203.13,201.58,518370
2017-01-01,201.66,202.72,202.72,201.5,365200
2016-12-29,202.39,203.13,203.13,202.23,1090000
2016-12-28,203.21,202.15,204.02,202.15,927860
2016-12-27,202.56,202.88,202.96,201.5,914930
2016-12-26,202.96,203.61,203.61,202.39,742010
2016-12-22,203.13,201.34,203.86,201.18,888370
2016-12-21,201.09,200.12,201.66,199.88,1400000
2016-12-20,199.96,199.96,200.69,199.71,1360000
2016-12-19,199.39,198.9,200.69,198.66,1650000
2016-12-18,198.74,199.47,199.88,198.58,497520
2016-12-15,199.47,201.26,201.26,199.23,600190
2016-12-14,200.69,199.88,201.34,199.47,815290
2016-12-12,199.47,200.28,200.28,199.06,473000
2016-12-11,200.28,201.42,201.83,199.71,351310
2016-12-08,200.85,200.93,201.18,200.69,772900
2016-12-07,200.69,200.69,201.01,200.53,841020
2016-12-06,200.69,200.69,201.34,200.61,570310
2016-12-05,200.77,200.53,201.42,199.55,460940
2016-12-04,199.96,199.88,200.36,199.23,311360
2016-12-01,199.96,199.06,200.12,198.74,303330
2016-11-30,198.98,200.2,200.2,198.66,544410
2016-11-29,199.31,198.98,200.04,198.9,403300
2016-11-28,199.14,199.88,200.04,198.66,735160
2016-11-27,199.71,200.28,200.28,198.98,305400
2016-11-24,199.79,197.6,200.61,197.36,289810
2016-11-23,197.44,198.33,198.33,197.03,676340
2016-11-22,198.25,201.01,201.01,198.17,694870
2016-11-21,199.06,199.88,200.04,198.09,1010000
2016-11-20,200.04,200.36,200.69,199.88,636150
2016-11-17,200.36,201.5,201.58,199.88,720270
2016-11-16,201.26,201.99,202.07,201.01,739580
2016-11-15,201.58,200.61,203.94,199.23,1660000
2016-11-13,199.88,200.91,201.06,199.51,1150000
2016-11-10,200.54,200.17,201.28,199.8,1070000
2016-11-09,200.47,200.32,201.43,199.8,1230000
2016-11-08,200.02,199.43,200.17,198.77,702800
2016-11-07,199.43,198.99,199.43,198.18,854170
2016-11-06,198.62,198.03,198.99,197.81,501610
2016-11-03,197.59,198.32,198.69,197.22,413670
2016-11-02,197.81,197.95,198.32,197.36,285780
2016-11-01,198.1,198.69,198.69,197.44,330480
2016-10-31,197.81,197.22,198.25,197.14,487140
2016-10-30,197.07,198.1,198.62,196.7,411190
2016-10-27,198.55,199.06,199.06,198.18,470510
2016-10-26,198.47,198.62,199.43,197.81,744980
2016-10-25,198.62,197.22,198.91,196.7,767820
2016-10-24,196.92,196.63,197.07,196.11,366050
2016-10-23,196.99,197.22,197.22,196.11,368350
2016-10-20,196.7,196.85,197.07,195.81,388030
2016-10-19,196.92,196.92,197.22,196.33,430240
2016-10-18,196.63,196.48,197.44,196.33,394670
2016-10-17,196.4,198.91,199.43,194.26,627110
2016-10-16,198.69,197.81,199.36,196.48,428040
2016-10-13,197.88,198.69,198.69,197.59,250580
2016-10-10,197.73,200.02,200.02,197.59,403730
2016-10-09,198.84,200.54,200.54,197.36,316660
2016-10-06,200.39,200.32,200.54,200.1,492860
2016-10-05,200.17,199.65,200.24,199.58,388760
2016-10-04,199.8,199.43,200.02,198.69,825010
2016-10-03,199.28,197.73,199.73,197.73,697730
2016-10-02,198.62,198.4,199.14,197.51,302360
2016-09-29,198.4,197.73,198.55,197.73,518010
2016-09-28,198.03,197.88,198.18,197.59,510430
2016-09-27,197.88,198.32,198.62,197.36,300170
2016-09-26,198.47,198.1,198.69,196.55,325770
2016-09-25,198.03,199.95,199.95,196.99,409870
2016-09-24,199.36,199.51,199.8,198.77,326990
2016-09-22,199.73,199.88,200.32,199.06,589120
2016-09-21,199.65,199.43,200.54,198.32,1450000
2016-09-20,199.21,197.95,199.43,197.51,1870000
2016-09-19,197.29,195.3,198.55,195.3,945520
2016-09-18,195,195.07,195.52,193.52,218970
2016-09-08,195,194.34,195.74,193.52,687940
2016-09-07,195.15,194.7,195.52,194.7,528220
2016-09-06,194.85,195.37,195.81,194.26,1200000
2016-09-05,195.22,195.37,195.52,194.93,444510
2016-09-04,194.56,195.74,195.74,194.26,264020
2016-09-01,195.44,194.26,195.89,192.86,368030
2016-08-31,193.74,195.74,195.74,192.34,845310
2016-08-30,195.3,195.74,195.74,193.23,1120000
2016-08-29,195.37,195.52,196.26,194.93,259090
2016-08-28,195.59,197.14,197.14,195.07,306060
2016-08-24,196.99,198.18,199.14,196.03,371010
2016-08-23,197.88,199.51,199.8,196.7,779170
2016-08-22,199.43,199.58,199.8,198.99,371410
2016-08-21,199.58,200.32,200.84,199.43,404810
2016-08-18,200.54,200.91,200.91,199.95,304240
2016-08-17,200.84,199.95,201.65,199.95,715570
2016-08-16,200.1,200.17,200.47,199.88,248880
2016-08-14,200.02,200.32,200.91,199.8,305290
2016-08-11,200.47,200.02,201.35,199.95,281820
2016-08-10,200.17,200.69,201.5,199.88,443580
2016-08-09,200.76,200.54,200.98,200.32,701590
2016-08-08,200.84,200.98,201.13,200.54,363790
2016-08-07,200.47,201.65,201.65,200.17,364250
2016-08-04,200.84,200.84,201.8,200.54,403560
2016-08-03,200.98,200.17,202.39,199.95,750260
2016-08-02,199.51,197.29,200.02,197.29,665320
2016-08-01,197.95,197.07,198.32,196.85,620500
2016-07-31,197.29,197.95,198.47,196.48,409000
2016-07-28,197.51,195.96,198.69,195.96,902370
2016-07-27,196.11,195.81,196.48,195.59,857420
2016-07-26,195.59,195.3,195.96,194.78,547310
2016-07-25,195,196.11,196.11,194.85,468050
2016-07-24,195.07,195.22,196.4,194.85,273790
2016-07-21,195.22,196.11,197.66,194.78,502300
2016-07-20,195.96,196.33,196.48,195.66,455610
2016-07-19,196.11,195.96,196.26,195.66,447810
2016-07-18,195.74,197.07,197.07,195.37,553050
2016-07-17,196.85,197.81,197.81,196.55,207480
2016-07-16,197.22,196.18,197.66,196.18,340500
2016-07-14,196.7,197.22,197.22,196.18,395320
2016-07-13,197.07,198.1,198.47,196.85,446140
2016-07-12,197.88,196.26,198.55,195.81,590890
2016-07-11,195.89,195.15,196.11,195.15,692890
2016-07-10,195.66,194.48,195.96,193.23,488290
2016-06-30,196.26,195,196.92,194.34,1480000
2016-06-29,194.19,194.85,194.85,193.82,847730
2016-06-28,194.04,193.52,194.26,193.15,546120
2016-06-27,192.71,193.52,193.74,192.41,371120
2016-06-26,193.23,191.09,193.89,190.94,430030
2016-06-23,191.31,191.23,191.38,191.09,333110
2016-06-22,191.01,191.31,191.31,190.57,502340
2016-06-21,191.09,191.31,191.45,190.94,305100
2016-06-20,191.31,191.68,191.68,191.16,734470
2016-06-19,191.6,191.09,191.9,191.01,139310
2016-06-16,190.94,192.41,192.41,190.57,489720
2016-06-15,191.9,192.12,192.19,191.68,315430
2016-06-14,192.12,192.05,192.71,191.97,552400
2016-06-13,192.27,192.64,192.93,191.23,681110
2016-06-12,192.64,192.64,192.86,192.41,249020
2016-06-09,192.78,193.08,193.08,192.41,421500
2016-06-08,192.86,193.08,193.08,192.64,158500
2016-06-07,192.86,192.78,193.15,192.34,203080
2016-06-06,192.78,193.3,193.38,192.34,171140
2016-06-05,193.01,192.93,193.23,192.64,188430
2016-06-02,192.93,192.64,193.23,192.34,473960
2016-06-01,192.64,192.71,192.78,192.34,194390
2016-05-31,192.27,192.71,192.93,191.9,581640
2016-05-30,192.71,192.05,192.78,191.97,294940
2016-05-29,192.12,192.05,192.78,191.38,274780
2016-05-26,191.53,191.97,191.97,191.23,184330
2016-05-25,191.45,191.16,192.05,190.79,334140
2016-05-24,191.16,191.82,192.12,191.01,230780
2016-05-22,191.6,192.05,192.19,190.42,357470
2016-05-19,191.9,192.78,193.08,191.31,351980
2016-05-18,192.56,193.45,193.45,192.19,343200
2016-05-17,192.78,192.19,193.01,192.05,408960
2016-05-16,192.05,192.05,192.71,191.82,374300
2016-05-15,192.12,192.41,192.56,191.38,256900
2016-05-12,192.34,191.31,193.15,191.31,282390
2016-05-11,192.71,192.78,194.11,192.05,219190
2016-05-10,193.52,195,195.15,192.86,230220
2016-05-09,194.85,192.27,195,192.27,955340
2016-05-08,193.01,191.53,195.66,191.53,348530
2016-05-05,193.01,191.38,193.89,191.31,547740
2016-05-04,191.31,190.57,191.75,189.39,524710
2016-05-03,190.64,187.61,190.72,187.61,426870
2016-05-02,187.91,186.88,188.35,186.88,329890
2016-04-28,187.17,189.09,189.09,186.73,319320
2016-04-27,187.24,188.35,188.8,187.02,404920
2016-04-26,188.43,189.83,189.98,187.84,375170
2016-04-25,189.98,189.9,190.57,189.68,253620
2016-04-24,190.27,189.16,191.23,189.16,344050
2016-04-21,189.53,189.09,192.49,188.57,489520
2016-04-20,189.24,189.09,189.83,188.5,411320
2016-04-19,189.09,189.39,189.83,187.98,323340
2016-04-18,188.5,189.83,189.83,188.28,258960
2016-04-17,189.9,190.27,190.79,188.72,315910
2016-04-13,190.42,190.05,190.57,189.83,294590
2016-04-12,189.83,188.43,190.27,188.43,273410
2016-04-11,189.83,187.54,190.2,187.47,276940
2016-04-10,188.06,189.9,191.16,187.32,428730
2016-04-07,190.42,190.05,190.79,189.98,212080
2016-04-06,189.98,189.9,190.42,189.83,253090
2016-04-05,189.61,189.98,190.94,188.65,214390
2016-04-04,189.53,188.2,189.9,187.24,248700
2016-04-03,187.47,186.14,188.35,185.25,261290
2016-03-31,185.18,185.99,186.14,184.51,337180
2016-03-30,184.81,184.51,185.69,183.7,333920
2016-03-29,183.77,186.58,187.17,182.44,744930
2016-03-28,186.36,187.98,188.8,186.21,394890
2016-03-27,188.13,186.14,188.28,185.69,237730
2016-03-24,186.28,187.84,187.84,185.25,441770
2016-03-23,186.8,188.28,188.87,185.91,572590
2016-03-22,187.61,192.64,192.64,186.51,1260000
2016-03-21,191.53,193.6,193.97,190.79,582890
2016-03-20,193.67,193.52,194.26,193.08,329800
2016-03-16,193.52,194.26,195,193.3,329000
2016-03-15,194.26,195.07,195.74,194.04,369110
2016-03-14,195.59,195.44,196.03,195.15,372990
2016-03-13,195.52,195.66,195.74,195,185520
2016-03-10,195.3,194.78,196.03,194.78,259070
2016-03-09,194.85,194.04,195.3,194.04,231780
2016-03-08,194.41,194.7,194.93,193.74,249310
2016-03-07,194.11,194.85,194.85,193.67,167370
2016-03-06,193.97,194.85,195.3,193.52,306020
2016-03-03,195,193.15,195.81,193.15,241190
2016-03-02,191.68,193.52,196.77,188.5,799330
2016-03-01,193.08,195.66,196.85,192.71,597980
2016-02-29,194.63,195.89,197.22,194.04,472050
2016-02-28,196.11,195.44,197.22,195.44,404940
2016-02-25,195.59,198.69,199.36,195,608610
2016-02-24,198.62,198.69,199.43,198.25,651220
2016-02-23,199.28,199.28,199.43,198.18,654830
2016-02-22,198.47,199.8,199.8,197.95,460690
2016-02-18,198.84,198.47,199.14,197.95,421860
2016-02-17,198.77,197.22,199.06,196.85,596980
2016-02-16,197.73,199.43,199.43,197.22,568120
2016-02-15,199.21,197.44,202.02,197.22,990990
2016-02-14,197.14,194.63,197.59,194.41,930610
2016-02-11,194.56,194.41,194.7,193.6,402640
2016-02-10,194.41,194.63,194.78,194.11,552710
2016-02-09,194.63,194.48,194.85,193.52,368360
2016-02-08,194.56,194.85,195.52,194.26,372310
2016-02-07,194.7,194.26,195,193.74,479600
2016-02-04,194.41,194.78,195.07,193.52,441170
2016-02-03,194.56,196.7,197.14,193.89,821800
2016-02-02,195.89,193.82,196.33,193.82,1260000
2016-02-01,193.23,190.2,193.74,190.2,966020
2016-01-31,191.23,190.57,192.71,189.98,846750
2016-01-28,187.76,188.72,189.76,187.02,692870
2016-01-27,188.94,190.05,190.49,188.57,417020
2016-01-26,189.9,189.46,190.57,188.72,468410
2016-01-25,189.83,189.83,190.49,189.39,310310
2016-01-24,190.27,189.16,190.57,189.09,273310
2016-01-21,189.76,189.61,190.35,189.09,520730
2016-01-20,189.98,189.98,190.94,189.16,840230
2016-01-19,190.27,190.57,190.57,188.87,259750
2016-01-18,189.53,188.65,190.57,188.65,354790
2016-01-17,190.2,189.46,190.72,189.46,443680
2016-01-14,189.61,191.16,191.16,189.24,496270
2016-01-13,190.49,190.27,191.23,190.2,363520
2016-01-12,190.57,190.57,190.86,190.2,271760
2016-01-11,190.64,190.57,191.53,190.2,415250
2016-01-10,190.27,191.75,191.75,189.83,356870
2016-01-07,190.86,190.57,192.78,190.57,333840
2016-01-06,192.49,192.05,192.71,191.9,567370
2016-01-05,191.38,189.39,192.19,189.31,783290
2016-01-04,189.98,191.01,191.01,188.94,293520
2016-01-03,188.57,187.61,190.57,187.32,347880
2015-12-31,187.39,187.84,188.2,187.17,602750
2015-12-30,187.32,187.61,187.61,187.17,391440
2015-12-29,187.47,187.24,187.69,187.17,833310
2015-12-28,187.54,187.61,187.91,187.39,455190
2015-12-27,187.54,187.69,188.06,187.39,389150
2015-12-24,187.54,187.61,188.35,186.95,318610
2015-12-23,187.61,187.91,188.35,187.32,351490
2015-12-22,187.91,188.57,188.57,187.69,581650
2015-12-21,188.8,190.49,190.57,188.06,774570
2015-12-20,189.76,189.31,190.57,188.94,602230
2015-12-17,189.61,190.57,190.72,189.46,595180
2015-12-15,190.49,189.31,191.01,189.31,953570
2015-12-14,190.35,187.76,191.09,187.69,881300
2015-12-13,188.2,188.35,188.94,187.76,828440
2015-12-10,188.57,187.84,189.02,186.58,630390
2015-12-09,187.84,188.35,188.65,187.1,741560
2015-12-08,188.35,190.57,191.31,187.61,1000000
2015-12-07,189.61,191.31,192.34,189.16,714390
2015-12-06,187.39,187.84,188.2,187.17,602750
2015-12-03,190.57,190.57,190.94,189.9,727420
2015-12-02,190.72,190.94,191.01,189.24,752680
2015-12-01,190.64,187.84,191.09,187.84,961950
2015-11-30,187.69,186.95,189.02,186.28,818550
2015-11-29,185.62,186.51,186.88,182.44,747180
2015-11-26,185.62,185.62,186.58,184.44,569490
2015-11-25,184.44,184.44,185.4,183.33,585280
2015-11-24,183.63,183.63,183.92,182.66,274480
2015-11-23,183.63,183.48,184.29,182.52,713780
2015-11-22,182.96,183.92,183.77,182.81,358240
2015-11-19,183.7,183.92,184.22,183.26,309310
2015-11-18,183.92,183.92,184.44,183.18,336420
2015-11-17,183.85,184.66,184.66,182.52,451150
2015-11-16,183.85,184.66,184.66,182.96,554790
2015-11-15,183.99,183.92,184.66,183.18,267590
2015-11-12,184.22,183.26,185.03,183.26,455950
2015-11-11,184.66,185.77,186.14,184.29,402000
2015-11-10,185.62,185.4,186.36,184.66,598790
2015-11-09,185.62,183.33,186.14,182.52,703300
2015-11-08,183.33,183.63,185.1,183.26,267940
2015-11-05,184.81,182.96,185.32,182.96,600590
2015-11-04,183.48,184.29,184.29,181.85,325930
2015-11-03,183.63,182.81,185.03,182.37,1140000
2015-11-02,182.52,180.97,182.66,179.41,1010000
2015-11-01,180.3,179.19,180.6,178.09,317300
2015-10-29,179.49,180.89,182.07,178.9,790420
2015-10-28,179.34,178.75,179.93,178.38,301230
2015-10-27,178.82,179.49,180.23,178.38,371010
2015-10-26,179.41,178.75,179.86,178.75,266880
2015-10-25,178.9,178.38,180.23,177.79,226950
2015-10-21,178.31,180.23,180.23,177.72,275140
2015-10-20,180.23,178.97,180.89,178.45,274670
2015-10-19,178.75,178.75,179.49,176.9,272630
2015-10-18,177.72,177.86,179.49,175.8,432590
2015-10-15,177.86,177.64,178.9,177.05,359920
2015-10-14,177.64,178.01,178.75,177.2,463360
2015-10-13,178.01,179.05,180.6,177.79,815530
2015-10-12,179.78,179.49,180.97,178.75,404910
2015-10-11,179.27,181.48,181.48,178.31,431910
2015-10-08,181.63,181.7,182.07,181.34,324020
2015-10-07,181.63,183.18,183.18,180.97,559720
2015-10-06,182.07,182.74,183.77,181.56,750980
2015-10-05,183.03,182.96,183.33,181.41,578880
2015-10-04,183.03,183.77,183.99,182.81,443810
2015-10-01,184.07,184.36,184.66,183.85,345660
2015-09-30,184.22,183.33,185.55,183.33,1100000
2015-09-29,185.1,184.88,185.55,182.89,792320
2015-09-28,184.95,185.03,186.14,184.66,573650
2015-09-22,185.47,185.47,185.91,185.1,306270
2015-09-21,185.47,184.66,186.28,184.66,587890
2015-09-20,184.88,186.43,186.43,184.66,517200
2015-09-17,185.47,186.8,186.8,185.25,459130
2015-09-16,186.28,185.03,186.58,185.03,419680
2015-09-15,185.62,185.4,187.02,184.66,507480
2015-09-14,184.66,183.92,184.88,183.4,661870
2015-09-13,184.14,183.33,184.73,183.33,393080
2015-09-10,183.77,184.59,184.66,183.48,730930
2015-09-09,184.59,184.51,184.73,183.55,1190000
2015-09-08,184.14,184.51,185.25,183.18,695140
2015-09-07,183.4,185.4,185.77,182.96,760280
2015-09-06,184.95,187.47,187.47,184.73,613270
2015-09-03,187.02,187.61,187.91,186.14,686390
2015-09-02,187.91,187.54,188.35,186.14,868230
2015-09-01,186.95,187.54,187.61,184.73,738480
2015-08-31,186.8,184.14,187.02,183.26,1550000
2015-08-30,183.63,183.11,184.29,182.44,991620
2015-08-27,183.03,182.3,183.63,181.48,1620000
2015-08-26,183.11,181.19,183.33,181.11,1130000
2015-08-25,182.15,180.6,182.59,178.97,1230000
2015-08-24,181.26,182.3,182.3,180.97,974760
2015-08-23,181.85,182.59,183.18,179.86,705370
2015-08-20,182.59,179.41,183.92,179.34,1690000
2015-08-19,179.19,176.98,180.08,175.8,1370000
2015-08-18,176.46,173.8,176.9,173.21,950010
2015-08-17,173.51,175.8,177.57,172.99,970290
2015-08-16,175.06,175.8,178.23,174.39,1800000
2015-08-12,175.96,176.22,176.62,175.37,978490
2015-08-11,175.7,175.96,176.94,175.3,810470
2015-08-10,176.29,176.03,176.94,175.96,928520
2015-08-09,176.68,175.63,177.08,175.11,821600
2015-08-06,174.52,175.96,175.96,173.86,866450
2015-08-05,175.96,176.22,177.86,175.57,1250000
2015-08-04,176.75,177.67,178,176.16,1100000
2015-08-03,177.67,177.27,178.06,176.94,1580000
2015-08-02,177.01,177.93,179.24,176.42,881520
2015-07-30,179.05,180.1,180.42,175.96,1480000
2015-07-29,180.1,181.08,181.21,178.45,1410000
2015-07-28,179.77,176.49,180.49,175.7,2010000
2015-07-27,176.55,174.65,176.62,173.4,1490000
2015-07-26,174.65,175.96,176.42,173.01,951210
2015-07-23,175.17,171.36,175.43,171.36,1910000
2015-07-22,171.69,168.74,172.35,168.74,1150000
2015-07-21,168.67,163.16,171.36,163.16,886900
2015-07-14,169.53,170.38,170.71,168.87,728200
2015-07-13,169.66,170.25,170.71,169.07,464350
2015-07-12,170.44,170.12,171.36,169,560630
2015-07-09,169.92,170.97,171.04,169.39,626390
2015-07-08,170.64,170.05,172.61,169.85,855040
2015-07-07,170.64,170.71,170.71,168.74,656470
