datetime,open,high,low,close,volume,openinterest
2018-01-03 00:00:00,896.68,888.54,897.23,886.56,4890,0
2018-01-02 00:00:00,888.7,886.72,889.33,886.72,8620,0
2018-01-01 00:00:00,886.01,888.54,888.54,883.79,5550,0
2017-12-28 00:00:00,886.24,883.79,890.12,883.79,13690,0
2017-12-27 00:00:00,887.11,886.88,889.33,884.03,26150,0
2017-12-26 00:00:00,886.88,885.38,888.3,883,5100,0
2017-12-24 00:00:00,884.74,886.17,886.96,881.5,5530,0
2017-12-21 00:00:00,886.01,883.4,888.46,882.29,11350,0
2017-12-20 00:00:00,885.77,887.75,888.54,881.42,6000,0
2017-12-19 00:00:00,883.08,886.17,886.96,881.42,10470,0
2017-12-18 00:00:00,886.72,879.05,888.54,879.05,7890,0
2017-12-17 00:00:00,883.95,881.42,889.41,875.1,6280,0
2017-12-14 00:00:00,883.87,880.24,884.43,874.39,5670,0
2017-12-13 00:00:00,884.03,884.58,889.33,883,3500,0
2017-12-12 00:00:00,884.51,889.33,889.33,882.21,2080,0
2017-12-11 00:00:00,887.83,881.42,901.19,881.42,9530,0
2017-12-10 00:00:00,881.26,879.84,882.13,879.21,1690,0
2017-12-07 00:00:00,880.24,874.31,881.42,872.73,2090,0
2017-12-06 00:00:00,873.28,875.1,877.47,869.88,1510,0
2017-12-05 00:00:00,878.66,869.57,881.42,860.08,4080,0
2017-12-04 00:00:00,864.35,871.94,872.73,860.24,17540,0
2017-12-03 00:00:00,871.07,872.17,874.31,869.57,7580,0
2017-11-29 00:00:00,872.17,873.52,876.68,869.57,5900,0
2017-11-28 00:00:00,874.62,877.55,881.42,873.28,9870,0
2017-11-27 00:00:00,880.08,877.47,881.42,873.52,12980,0
2017-11-26 00:00:00,877,879.13,883.79,873.52,11030,0
2017-11-23 00:00:00,880.87,886.32,886.32,880.63,7900,0
2017-11-22 00:00:00,884.9,891.86,913.04,881.42,6640,0
2017-11-21 00:00:00,894.15,880.71,901.34,880.71,13670,0
2017-11-20 00:00:00,884.74,887.04,889.33,881.42,11610,0
2017-11-19 00:00:00,889.72,909.8,911.86,885.38,16800,0
2017-11-16 00:00:00,909.8,881.34,917,881.34,50820,0
2017-11-15 00:00:00,871.46,862.29,875.89,859.45,55010,0
2017-11-14 00:00:00,854.47,864.43,868.77,849.8,16160,0
2017-11-13 00:00:00,864.43,833.99,884.58,833.99,48090,0
2017-11-12 00:00:00,834.03,834.03,838.49,831.76,44090,0
2017-11-09 00:00:00,834.03,835.13,838.49,831.76,44090,0
2017-11-08 00:00:00,834.09,829.7,834.51,829.7,18330,0
2017-11-07 00:00:00,829.83,830.38,831.07,827.63,19620,0
2017-11-06 00:00:00,829.63,827.63,831.62,827.63,11210,0
2017-11-05 00:00:00,826.53,831.69,832.1,825.02,17260,0
2017-11-02 00:00:00,825.71,831.76,831.76,822.82,7650,0
2017-11-01 00:00:00,823.65,819.11,824.81,819.11,12640,0
2017-10-31 00:00:00,819.11,826.95,827.63,818.08,13590,0
2017-10-30 00:00:00,820.97,821.79,826.95,819.93,16430,0
2017-10-29 00:00:00,820.28,822.13,824.2,819.38,21480,0
2017-10-26 00:00:00,822.55,823.51,832.45,820.07,27480,0
2017-10-25 00:00:00,822.2,831.76,835.19,819.93,26660,0
2017-10-24 00:00:00,830.73,852.38,852.38,828.53,21940,0
2017-10-23 00:00:00,829.21,824.88,890.19,824.88,56760,0
2017-10-22 00:00:00,807.22,801.51,811.14,801.51,3780,0
2017-10-19 00:00:00,805.43,814.57,818.01,802.89,7310,0
2017-10-18 00:00:00,809.21,804.26,814.23,797.46,9140,0
2017-10-17 00:00:00,801.99,823.92,824.88,790.51,16480,0
2017-10-16 00:00:00,823.92,828.32,845.51,818.49,23510,0
2017-10-15 00:00:00,815.81,800.82,838.63,800.34,19900,0
2017-10-12 00:00:00,797.53,797.39,803.57,795.33,4050,0
2017-10-11 00:00:00,798.14,802.2,802.2,797.39,3480,0
2017-10-10 00:00:00,798.21,800.82,800.82,797.39,4760,0
2017-10-09 00:00:00,799.11,798.76,802.2,797.46,4090,0
2017-10-08 00:00:00,801.37,800.14,803.57,799.45,4560,0
2017-10-05 00:00:00,798.49,799.79,800.82,797.39,9120,0
2017-10-04 00:00:00,798.83,800.82,800.82,798.76,1450,0
2017-10-03 00:00:00,798.62,800,800,797.18,6260,0
2017-10-02 00:00:00,800.76,803.57,803.57,800.14,4450,0
2017-09-28 00:00:00,801.51,802.2,803.23,799.79,1760,0
2017-09-27 00:00:00,800.89,798.14,802.2,798.14,3760,0
2017-09-26 00:00:00,800.48,804.26,804.26,799.66,4030,0
2017-09-25 00:00:00,801.17,800.82,802.2,798.83,4030,0
2017-09-24 00:00:00,797.18,800.82,803.51,794.84,2830,0
2017-09-21 00:00:00,795.74,798.69,804.26,794.71,3670,0
2017-09-20 00:00:00,794.78,802.34,802.34,791.2,3070,0
2017-09-19 00:00:00,804.26,811.14,811.14,800.82,6620,0
2017-09-18 00:00:00,812.17,811.2,814.5,811.14,10030,0
2017-09-17 00:00:00,814.64,824.13,824.88,811.14,7540,0
2017-09-14 00:00:00,822.55,818.01,830.38,818.01,12530,0
2017-09-13 00:00:00,818.56,803.78,821.45,797.66,16530,0
2017-09-12 00:00:00,803.92,787.08,806.87,786.8,18900,0
2017-09-11 00:00:00,785.63,783.85,786.94,782.26,1740,0
2017-09-10 00:00:00,783.85,780.89,785.01,780.89,5340,0
2017-09-07 00:00:00,783.43,783.78,787.01,778.83,1070,0
2017-09-06 00:00:00,784.53,789.14,789.14,783.64,380,0
2017-09-05 00:00:00,786.39,780.2,787.08,780.2,1520,0
2017-09-04 00:00:00,783.85,783.64,785.01,781.58,5670,0
2017-08-31 00:00:00,781.58,783.64,783.64,780.48,590,0
2017-08-30 00:00:00,783.98,781.03,784.33,781.03,3110,0
2017-08-29 00:00:00,780.96,783.64,785.7,780.2,1560,0
2017-08-28 00:00:00,784.46,781.99,785.7,781.99,2250,0
2017-08-27 00:00:00,781.78,779.86,782.95,778.83,4520,0
2017-08-24 00:00:00,779.58,774.7,780.2,774.7,2480,0
2017-08-23 00:00:00,779.58,776.83,780.48,776.77,2610,0
2017-08-22 00:00:00,778.9,777.8,780.06,777.45,1680,0
2017-08-21 00:00:00,777.8,777.59,778.76,777.45,1680,0
2017-08-20 00:00:00,779.03,778.21,780.89,778.14,1920,0
2017-08-17 00:00:00,779.52,782.95,782.95,777.52,5780,0
2017-08-16 00:00:00,782.75,782.61,783.64,782.61,3910,0
2017-08-13 00:00:00,783.43,783.64,784.12,778.69,8870,0
2017-08-10 00:00:00,783.64,783.64,783.64,782.61,7580,0
2017-08-09 00:00:00,784.53,783.64,786.39,782.61,1450,0
2017-08-08 00:00:00,783.64,783.71,785.7,782.61,1710,0
2017-08-07 00:00:00,784.88,789.89,789.89,782.4,5630,0
2017-08-06 00:00:00,789.89,787.08,791.2,786.39,7320,0
2017-08-03 00:00:00,787.08,780.27,787.56,776.77,10280,0
2017-08-02 00:00:00,783.71,781.58,786.25,781.23,4030,0
2017-08-01 00:00:00,780.61,781.58,786.39,776.97,10580,0
2017-07-31 00:00:00,780.68,782.2,782.2,780.2,660,0
2017-07-30 00:00:00,783.16,778.14,787.76,778.14,1520,0
2017-07-27 00:00:00,787.35,775.46,792.51,775.46,7210,0
2017-07-26 00:00:00,775.05,780.2,780.2,774.7,5540,0
2017-07-25 00:00:00,779.17,780.27,780.27,778.83,580,0
2017-07-24 00:00:00,780.2,780.13,787.08,774.15,2650,0
2017-07-23 00:00:00,780.13,774.57,780.2,772.16,46550,0
2017-07-20 00:00:00,774.57,788.31,788.31,771.27,5830,0
2017-07-19 00:00:00,788.38,788.38,789.14,787.28,5620,0
2017-07-18 00:00:00,788.38,789.48,789.48,788.11,9280,0
2017-07-17 00:00:00,788.45,785.84,789.14,785.84,12830,0
2017-07-16 00:00:00,787.42,787.83,788.93,787.08,13360,0
2017-07-13 00:00:00,786.94,789,789,786.46,12480,0
2017-07-12 00:00:00,788.25,789.83,789.83,786.8,29390,0
2017-07-11 00:00:00,787.21,787.49,790.51,787.08,14730,0
2017-07-10 00:00:00,788.25,787.08,789.14,787.08,7200,0
2017-07-09 00:00:00,788.52,787.76,789.83,787.08,6440,0
2017-07-06 00:00:00,789.62,786.39,791.89,785.7,5860,0
2017-07-05 00:00:00,787.35,779.03,788.45,779.03,14970,0
2017-07-04 00:00:00,786.32,776.77,789.83,776.77,11000,0
2017-07-03 00:00:00,788.93,797.46,797.46,776.77,2010,0
2017-07-02 00:00:00,795.39,780.2,797.73,776.77,47480,0
2017-06-29 00:00:00,776.77,780.2,780.2,774.7,2780,0
2017-06-28 00:00:00,776.7,776.77,780.2,774.08,5560,0
2017-06-22 00:00:00,777.52,772.02,782.26,768.86,3830,0
2017-06-21 00:00:00,772.02,770.03,773.33,768.24,41700,0
2017-06-20 00:00:00,770.3,769.89,771.27,768.17,8780,0
2017-06-19 00:00:00,766.18,762.33,769.2,760.96,16660,0
2017-06-18 00:00:00,761.78,760.27,762.19,758.89,8910,0
2017-06-15 00:00:00,760.27,760.96,760.96,758.89,8330,0
2017-06-14 00:00:00,760.61,760.82,760.96,758.89,2870,0
2017-06-13 00:00:00,759.17,757.52,760.96,755.46,2490,0
2017-06-12 00:00:00,756.83,754.08,761.51,754.08,2880,0
2017-06-11 00:00:00,761.44,761.02,761.51,759.58,10200,0
2017-06-08 00:00:00,760.75,754.22,760.89,753.46,3160,0
2017-06-07 00:00:00,759.92,756.21,760.27,756.14,12440,0
2017-06-06 00:00:00,758.41,756.21,759.51,756.01,6190,0
2017-06-05 00:00:00,754.7,750.09,757.52,750.09,7340,0
2017-06-04 00:00:00,755.52,756.14,756.14,753.33,9650,0
2017-06-01 00:00:00,755.25,753.53,758.21,752.71,28880,0
2017-05-31 00:00:00,755.87,755.46,758.69,752.71,25380,0
2017-05-30 00:00:00,755.46,756.14,758.07,755.18,8770,0
2017-05-29 00:00:00,756.14,756.35,756.56,755.94,4050,0
2017-05-28 00:00:00,757.52,759.37,759.86,756.21,12610,0
2017-05-25 00:00:00,757.59,754.84,758.82,754.84,9800,0
2017-05-24 00:00:00,756.01,755.46,756.14,754.77,1920,0
2017-05-23 00:00:00,755.94,756.14,757.52,753.87,7360,0
2017-05-22 00:00:00,755.59,752.71,757.38,750.64,1490,0
2017-05-21 00:00:00,754.15,756.83,756.83,752.71,2470,0
2017-05-18 00:00:00,754.01,753.39,756.83,752.71,4880,0
2017-05-17 00:00:00,755.25,755.52,756.14,754.77,2550,0
2017-05-16 00:00:00,756.62,756.49,757.52,756.14,2900,0
2017-05-15 00:00:00,754.77,757.52,757.52,753.74,4540,0
2017-05-14 00:00:00,756.9,756.83,758.89,756.14,4180,0
2017-05-11 00:00:00,756.83,758.21,758.21,754.91,7100,0
2017-05-09 00:00:00,756.35,756.49,757.45,756.07,2390,0
2017-05-08 00:00:00,756.49,759.58,759.58,756.14,2840,0
2017-05-07 00:00:00,756.35,756.56,758.21,756.14,1940,0
2017-05-04 00:00:00,756.56,757.52,758.27,752.71,3170,0
2017-05-03 00:00:00,756.76,759.58,759.58,756.14,2940,0
2017-05-02 00:00:00,759.24,746.52,759.58,746.52,4630,0
2017-04-30 00:00:00,758.41,756.49,759.79,756.49,6560,0
2017-04-27 00:00:00,757.86,759.31,759.31,752.71,6600,0
2017-04-26 00:00:00,759.58,759.58,759.65,758.96,21670,0
2017-04-25 00:00:00,759.44,756.14,760.06,754.77,15730,0
2017-04-24 00:00:00,758.34,752.71,759.72,752.71,7720,0
2017-04-23 00:00:00,757.11,756.49,759.58,756.14,9920,0
2017-04-20 00:00:00,757.72,754.84,758.21,754.77,8950,0
2017-04-19 00:00:00,755.04,756.83,756.83,752.71,4110,0
2017-04-18 00:00:00,758.14,758.21,759.65,752.71,32510,0
2017-04-17 00:00:00,759.37,749.27,759.51,745.83,20750,0
2017-04-16 00:00:00,758.34,754.42,758.89,752.71,1690,0
2017-04-13 00:00:00,752.64,752.09,755.46,752.09,9480,0
2017-04-12 00:00:00,749.54,754.77,754.77,745.97,3370,0
2017-04-11 00:00:00,755.87,759.58,759.58,755.52,11940,0
2017-04-10 00:00:00,755.32,756.14,760.27,752.71,6180,0
2017-04-09 00:00:00,762.26,761.92,763.02,757.52,6950,0
2017-04-06 00:00:00,760.06,761.37,763.7,757.52,17570,0
2017-04-05 00:00:00,758.41,760.96,760.96,757.66,15490,0
2017-04-04 00:00:00,759.17,756.14,759.58,753.39,21140,0
2017-04-03 00:00:00,748.86,745.9,754.77,745.83,5540,0
2017-04-02 00:00:00,748.17,746.52,754.77,746.18,17890,0
2017-03-30 00:00:00,749.89,747.89,750.64,746.66,11690,0
2017-03-29 00:00:00,747.48,749.27,749.27,746.52,4770,0
2017-03-28 00:00:00,746.66,752.71,752.71,745.83,15000,0
2017-03-27 00:00:00,750.3,749.27,751.26,745.97,5390,0
2017-03-23 00:00:00,746.59,749.27,749.27,745.83,6060,0
2017-03-22 00:00:00,749.06,747.89,749.27,746.66,7380,0
2017-03-21 00:00:00,749.82,749.27,756.14,748.24,23670,0
2017-03-20 00:00:00,747.28,751.4,752.02,746.86,17810,0
2017-03-19 00:00:00,752.57,750.03,754.49,749.96,2480,0
2017-03-16 00:00:00,748.72,756.14,756.14,745.97,15210,0
2017-03-15 00:00:00,754.49,756.14,756.14,753.39,5060,0
2017-03-14 00:00:00,753.6,756.49,758.89,752.71,4510,0
2017-03-13 00:00:00,756.21,756.14,761.23,756.14,4990,0
2017-03-12 00:00:00,755.8,756.14,759.37,754.91,7550,0
2017-03-09 00:00:00,755.73,759.58,759.58,755.46,8600,0
2017-03-08 00:00:00,757.86,756.14,759.58,755.46,11100,0
2017-03-07 00:00:00,755.8,756.14,758.21,755.46,7360,0
2017-03-06 00:00:00,755.25,759.58,759.58,754.08,11140,0
2017-03-05 00:00:00,759.44,758.89,760.96,758.89,8250,0
2017-03-02 00:00:00,761.37,759.92,762.95,759.92,21200,0
2017-03-01 00:00:00,762.12,763.36,763.64,758.89,20830,0
2017-02-28 00:00:00,757.93,759.58,760.96,757.52,8380,0
2017-02-27 00:00:00,757.59,759.65,760.61,757.52,12960,0
2017-02-26 00:00:00,761.78,760.96,763.29,760.96,6040,0
2017-02-23 00:00:00,760.47,761.57,764.12,759.58,9380,0
2017-02-22 00:00:00,759.58,759.65,761.57,756.14,11010,0
2017-02-20 00:00:00,760.41,763.36,763.36,759.58,9440,0
2017-02-19 00:00:00,764.05,763.09,765.77,763.02,28480,0
2017-02-16 00:00:00,764.25,765.77,766.11,763.02,8860,0
2017-02-15 00:00:00,766.18,762.33,766.39,762.33,17820,0
2017-02-14 00:00:00,762.6,762.06,765.49,761.64,8740,0
2017-02-13 00:00:00,761.23,763.43,765.01,759.92,9670,0
2017-02-12 00:00:00,763.09,765.77,767.07,761.09,6620,0
2017-02-09 00:00:00,765.35,763.84,766.73,761.71,25080,0
2017-02-08 00:00:00,763.77,761.71,764.39,759.72,16430,0
2017-02-07 00:00:00,759.65,759.24,763.02,758.89,23430,0
2017-02-06 00:00:00,759.51,760.27,761.57,756.14,23310,0
2017-02-05 00:00:00,759.92,758.21,766.45,756.83,56380,0
2017-02-02 00:00:00,756.76,760.27,763.02,756.49,59330,0
2017-02-01 00:00:00,759.37,763.02,767.62,758.21,46810,0
2017-01-31 00:00:00,758.34,761.3,769.07,755.52,37600,0
2017-01-30 00:00:00,759.44,761.64,763.7,757.66,22890,0
2017-01-29 00:00:00,762.06,763.7,769.14,757.04,45610,0
2017-01-26 00:00:00,767,767.83,774.02,763.02,27440,0
2017-01-25 00:00:00,767.14,765.08,771.95,765.08,43000,0
2017-01-24 00:00:00,765.01,767.14,775.39,763.02,33390,0
2017-01-23 00:00:00,767.07,762.33,772.57,761.23,29330,0
2017-01-22 00:00:00,761.23,759.58,764.39,759.58,102300,0
2017-01-19 00:00:00,758.89,754.49,760.27,754.15,19700,0
2017-01-18 00:00:00,755.25,756.83,759.37,754.77,27180,0
2017-01-17 00:00:00,756.97,756.21,759.51,756.14,15800,0
2017-01-16 00:00:00,756.49,760.68,760.68,756.01,12660,0
2017-01-15 00:00:00,759.72,756.56,760.2,755.66,35620,0
2017-01-12 00:00:00,756.42,757.11,759.58,754.15,16010,0
2017-01-11 00:00:00,755.66,756.14,757.11,754.77,15580,0
2017-01-10 00:00:00,755.66,757.59,759.58,754.08,10380,0
2017-01-09 00:00:00,757.45,761.57,762.81,753.39,13380,0
2017-01-08 00:00:00,757.66,750.64,762.19,750.58,30740,0
2017-01-05 00:00:00,750.58,745.9,751.33,744.46,17550,0
2017-01-04 00:00:00,743.77,749.27,749.27,743.22,19450,0
2017-01-03 00:00:00,743.91,745.83,747.89,742.6,12500,0
2017-01-02 00:00:00,746.18,743.77,749.61,743.29,13140,0
2017-01-01 00:00:00,743.84,749.27,749.27,743.77,23630,0
2016-12-29 00:00:00,746.31,747.21,749.27,744.18,19790,0
2016-12-28 00:00:00,745.83,745.83,747.89,743.08,12860,0
2016-12-27 00:00:00,748.03,747.89,749.27,745.83,14210,0
2016-12-26 00:00:00,747.34,743.15,754.84,743.15,12340,0
2016-12-21 00:00:00,743.22,745.83,749.27,742.6,10740,0
2016-12-20 00:00:00,746.52,750.99,750.99,743.08,14920,0
2016-12-19 00:00:00,742.95,743.08,745.14,742.4,13000,0
2016-12-18 00:00:00,744.8,744.46,747.89,744.46,13680,0
2016-12-15 00:00:00,744.53,747.96,751.33,743.77,15830,0
2016-12-14 00:00:00,747.48,747.89,751.33,746.59,8280,0
2016-12-12 00:00:00,747.41,750.85,753.39,745.97,13220,0
2016-12-11 00:00:00,753.6,750.37,757.45,749.96,21240,0
2016-12-08 00:00:00,756.83,749.34,758.89,749.34,7410,0
2016-12-07 00:00:00,751.19,751.33,752.02,749.48,4470,0
2016-12-06 00:00:00,750.3,749.96,754.22,749.27,27890,0
2016-12-05 00:00:00,754.63,752.71,757.52,752.71,5510,0
2016-12-04 00:00:00,759.03,750.09,759.58,748.72,9110,0
2016-12-01 00:00:00,750.09,746.86,752.71,746.73,15170,0
2016-11-30 00:00:00,746.45,752.64,752.71,745.49,13590,0
2016-11-29 00:00:00,745.9,747.07,749.2,744.05,45120,0
2016-11-28 00:00:00,748.44,749.27,751.68,746.52,19080,0
2016-11-27 00:00:00,746.66,748.58,751.88,744.66,31400,0
2016-11-24 00:00:00,748.99,754.77,754.77,748.51,6970,0
2016-11-23 00:00:00,749.54,751.33,752.64,748.93,5300,0
2016-11-22 00:00:00,747.62,750.85,751.33,747.14,14430,0
2016-11-21 00:00:00,752.02,755.11,755.39,750.03,4280,0
2016-11-20 00:00:00,750.23,756.14,756.14,749.48,3180,0
2016-11-17 00:00:00,750.85,749.96,756.14,749.27,15470,0
2016-11-16 00:00:00,752.09,751.4,754.77,749.27,4130,0
2016-11-15 00:00:00,750.44,753.6,759.31,749.27,19230,0
2016-11-14 00:00:00,755.52,751.54,756.69,749.27,14020,0
2016-11-13 00:00:00,751.68,753.46,756.01,750.03,4080,0
2016-11-10 00:00:00,754.01,750.3,757.79,749.27,13860,0
2016-11-09 00:00:00,754.42,758.89,758.89,751.4,7480,0
2016-11-08 00:00:00,753.53,750.64,761.64,749.48,9850,0
2016-11-07 00:00:00,759.44,754.91,763.02,754.77,2590,0
2016-11-06 00:00:00,749.48,758.89,758.96,749.27,15140,0
2016-11-03 00:00:00,757.66,759.58,763.02,756.14,8510,0
2016-11-02 00:00:00,751.88,749.34,763.02,742.4,16420,0
2016-11-01 00:00:00,747.96,748.65,756.14,746.24,15070,0
2016-10-31 00:00:00,749.61,755.46,756.07,747.89,14150,0
2016-10-30 00:00:00,755.8,761.99,762.33,752.71,10150,0
2016-10-27 00:00:00,762.74,769.75,769.89,761.02,5590,0
2016-10-26 00:00:00,762.81,763.02,764.39,761.64,6320,0
2016-10-25 00:00:00,764.25,765.29,766.45,763.02,4850,0
2016-10-24 00:00:00,765.84,763.09,771.27,763.09,3370,0
2016-10-23 00:00:00,765.77,766.45,773.33,763.77,6700,0
2016-10-20 00:00:00,763.57,771.95,772.64,762.33,38880,0
2016-10-19 00:00:00,766.25,765.77,769.2,765.15,5790,0
2016-10-18 00:00:00,767.21,769.89,773.33,765.08,17510,0
2016-10-17 00:00:00,769.34,766.52,773.33,766.52,13720,0
2016-10-16 00:00:00,766.04,768.52,772.64,763.02,10360,0
2016-10-13 00:00:00,772.64,769.89,773.33,765.29,27930,0
2016-10-10 00:00:00,770.65,770.37,776.77,764.39,17170,0
2016-10-09 00:00:00,770.51,763.09,771.95,761.57,9390,0
2016-10-06 00:00:00,769.96,767.62,770.58,760.27,24440,0
2016-10-05 00:00:00,762.12,763.36,769.89,759.72,10390,0
2016-10-04 00:00:00,761.37,762.4,766.94,759.58,8820,0
2016-10-03 00:00:00,762.4,759.24,764.39,758.89,8120,0
2016-10-02 00:00:00,759.03,761.64,763.64,757.72,14550,0
2016-09-29 00:00:00,763.64,762.74,765.77,760.27,15210,0
2016-09-28 00:00:00,762.74,763.02,766.39,760.27,9410,0
2016-09-27 00:00:00,765.97,769.14,769.14,761.99,14540,0
2016-09-26 00:00:00,764.8,756.14,769.82,756.14,25520,0
2016-09-25 00:00:00,767.97,765.77,769.55,764.05,5320,0
2016-09-24 00:00:00,765.9,761.02,767.76,761.02,8340,0
2016-09-22 00:00:00,759.44,755.73,768.38,755.73,9470,0
2016-09-21 00:00:00,755.73,756.14,761.64,749.41,78000,0
2016-09-20 00:00:00,753.12,756.14,756.14,749.27,24890,0
2016-09-19 00:00:00,754.29,757.52,757.52,754.08,17900,0
2016-09-18 00:00:00,756.14,760.27,764.39,755.8,21600,0
2016-09-08 00:00:00,756.69,756.9,765.97,755.46,10550,0
2016-09-07 00:00:00,756.49,771.27,771.27,755.8,78580,0
2016-09-06 00:00:00,768.31,765.77,769.14,763.57,2530,0
2016-09-05 00:00:00,768.1,769.82,772.64,758.21,2540,0
2016-09-04 00:00:00,756.21,759.58,761.57,755.46,19770,0
2016-09-01 00:00:00,756.07,759.58,759.58,755.52,37360,0
2016-08-31 00:00:00,758.69,765.77,767.28,757.24,25300,0
2016-08-30 00:00:00,769.14,771.27,773.19,768.38,7910,0
2016-08-29 00:00:00,768.45,781.51,781.51,764.8,2050,0
2016-08-28 00:00:00,765.29,767.14,767.14,764.05,7710,0
2016-08-24 00:00:00,766.45,770.58,771.2,765.77,11140,0
2016-08-23 00:00:00,768.93,772.98,773.19,767.83,11890,0
2016-08-22 00:00:00,773.19,770.58,775.39,768.86,8250,0
2016-08-21 00:00:00,769.27,775.39,777.18,768.86,9620,0
2016-08-18 00:00:00,769.34,772.98,772.98,768.59,9850,0
2016-08-17 00:00:00,769.55,773.4,773.47,767.14,15220,0
2016-08-16 00:00:00,772.78,775.39,775.39,769.89,5670,0
2016-08-14 00:00:00,775.32,773.33,778.07,771.4,7720,0
2016-08-11 00:00:00,775.94,779.52,779.52,770.58,10070,0
2016-08-10 00:00:00,769.89,768.65,776.77,768.65,32830,0
2016-08-09 00:00:00,769,780.2,780.2,767.83,17340,0
2016-08-08 00:00:00,772.57,776.77,779.45,769.89,11300,0
2016-08-07 00:00:00,776.77,781.58,784.95,776.08,16560,0
2016-08-04 00:00:00,783.64,778.9,785.7,778.83,7350,0
2016-08-03 00:00:00,779.79,778.14,782.95,776.77,5110,0
2016-08-02 00:00:00,777.25,776.77,780.2,774.7,7970,0
2016-08-01 00:00:00,772.78,777.52,777.52,769.89,14860,0
2016-07-31 00:00:00,777.38,788.45,788.45,776.77,6180,0
2016-07-28 00:00:00,781.58,776.77,781.85,773.33,8240,0
2016-07-27 00:00:00,782.88,776.42,789.83,774.7,7330,0
2016-07-26 00:00:00,775.67,784.33,784.33,773.33,14670,0
2016-07-25 00:00:00,780.48,785.01,785.01,780.2,12330,0
2016-07-24 00:00:00,783.85,783.64,791.06,782.26,16130,0
2016-07-21 00:00:00,784.74,790.51,790.51,782.95,15460,0
2016-07-20 00:00:00,791.06,794.16,797.39,787.08,16180,0
2016-07-19 00:00:00,800.14,802.06,804.26,793.95,15160,0
2016-07-18 00:00:00,798.76,805.64,807.56,795.33,11300,0
2016-07-17 00:00:00,803.57,802.96,804.26,801.58,7170,0
2016-07-16 00:00:00,804.61,805.64,806.32,803.57,10880,0
2016-07-14 00:00:00,804.54,807.63,810.79,804.26,9840,0
2016-07-13 00:00:00,804.74,804.26,807.7,800.82,12160,0
2016-07-12 00:00:00,804.67,809.55,814.5,803.02,15740,0
2016-07-11 00:00:00,805.84,811.14,811.14,791.89,14900,0
2016-07-10 00:00:00,814.71,814.64,815.33,804.95,68530,0
2016-06-30 00:00:00,813.82,813.06,815.26,798.07,67160,0
2016-06-29 00:00:00,809.62,804.26,811.07,800.14,71020,0
2016-06-28 00:00:00,801.86,800.14,806.19,797.39,46560,0
2016-06-27 00:00:00,794.57,783.57,795.88,773.33,106250,0
2016-06-26 00:00:00,778.42,777.87,790.51,769.89,23360,0
2016-06-23 00:00:00,770.3,773.88,789.48,765.77,13470,0
2016-06-22 00:00:00,768.79,782.06,782.06,767.14,8670,0
2016-06-21 00:00:00,777.93,787.76,790.51,776.15,13330,0
2016-06-20 00:00:00,784.81,777.32,790.51,775.46,29650,0
2016-06-19 00:00:00,773.19,769.07,782.95,764.39,41440,0
2016-06-16 00:00:00,766.11,765.49,766.45,762.06,19390,0
2016-06-15 00:00:00,761.02,767.69,767.69,759.58,25400,0
2016-06-14 00:00:00,764.74,762.67,766.45,762.19,35170,0
2016-06-13 00:00:00,760.96,763.02,765.77,760.61,10520,0
2016-06-12 00:00:00,761.99,760.96,762.95,759.99,16890,0
2016-06-09 00:00:00,762.06,763.09,763.7,761.02,8840,0
2016-06-08 00:00:00,763.15,763.02,764.25,761.09,10070,0
2016-06-07 00:00:00,763.57,763.36,764.39,760.27,18430,0
2016-06-06 00:00:00,763.84,759.72,764.39,759.72,15710,0
2016-06-05 00:00:00,761.64,762.67,762.67,759.58,9010,0
2016-06-02 00:00:00,759.65,766.39,769.2,757.52,12460,0
2016-06-01 00:00:00,760.47,767.97,768.52,749.96,28350,0
2016-05-31 00:00:00,767.97,767.83,770.17,763.09,23400,0
2016-05-30 00:00:00,766.94,769.55,769.55,764.39,29320,0
2016-05-29 00:00:00,766.32,763.29,766.8,763.15,20430,0
2016-05-26 00:00:00,763.15,763.02,766.45,761.64,38610,0
2016-05-25 00:00:00,761.37,756.07,763.02,745.83,57120,0
2016-05-24 00:00:00,744.43,744.19,746.64,740,26290,0
2016-05-22 00:00:00,741.08,747.77,747.77,738.87,19600,0
2016-05-19 00:00:00,743.65,751.9,751.96,739.11,52500,0
2016-05-18 00:00:00,749.21,755.37,755.55,748.37,17370,0
2016-05-17 00:00:00,751.9,747.18,753.03,746.4,38440,0
2016-05-16 00:00:00,746.04,744.19,746.58,744.19,27860,0
2016-05-15 00:00:00,740.42,746.58,748.67,738.93,5820,0
2016-05-12 00:00:00,745.08,745.44,746.58,743.59,9370,0
2016-05-11 00:00:00,746.22,744.79,747.77,744.37,7710,0
2016-05-10 00:00:00,747.6,741.8,748.37,741.8,27230,0
2016-05-09 00:00:00,745.98,744.19,746.76,741.44,11910,0
2016-05-08 00:00:00,746.52,735.22,747.18,734.39,21130,0
2016-05-05 00:00:00,733.25,735.82,735.82,728.05,9880,0
2016-05-04 00:00:00,724.7,747.18,747.18,718.49,16110,0
2016-05-03 00:00:00,741.14,738.27,745.38,737.08,8000,0
2016-05-02 00:00:00,738.27,735.22,742.4,733.49,2820,0
2016-04-28 00:00:00,738.33,744.85,745.2,735.22,6150,0
2016-04-27 00:00:00,741.26,748.85,748.85,739.05,9900,0
2016-04-26 00:00:00,747.54,744.67,752.2,744.55,16990,0
2016-04-25 00:00:00,741.8,740,753.15,740,15470,0
